ra,dec,Class
157.12251,53.866477,UnBarred
157.12562,49.071465,UnBarred
157.2421,8.521599769592285,Barred
157.24597,3.1243437,UnBarred
157.33742,7.7681487,UnBarred
157.3462,57.33169937133789,Barred
157.3573,35.96189880371094,Barred
157.398,49.783437,UnBarred
157.4197,1.9320000410079956,Barred
157.50392,8.8673865,UnBarred
157.50575,50.84654,UnBarred
157.51995,5.0475146,UnBarred
157.52235,4.0627393,UnBarred
157.53899,47.278417,UnBarred
157.6248,22.971799850463867,Barred
157.6374,18.198200225830078,Barred
157.65,7.711599826812744,Barred
157.6671,4.226099967956543,Barred
157.8416,35.91450119018555,Barred
157.8911,5.5339686,UnBarred
157.93771,46.671691,UnBarred
157.94053,0.38794872,UnBarred
157.96141,42.86312,UnBarred
157.9653,7.969600200653076,Barred
157.9732,62.401100158691406,Barred
157.97658,6.7822258,UnBarred
157.9781,21.715900421142578,Barred
158.05814,40.271246,UnBarred
158.06773,53.64506,UnBarred
158.06819,43.006706,UnBarred
158.11764,39.918442,UnBarred
158.1354,37.91270065307617,Barred
158.20648,39.846548,UnBarred
158.20761,43.173974,UnBarred
158.28814,61.07107,UnBarred
158.33767,2.6161296,UnBarred
158.3407,2.6803015,UnBarred
158.35086,50.696305,UnBarred
158.3745,49.317503,UnBarred
158.3938,7.790900230407715,Barred
158.4174,6.319799900054932,Barred
158.44538,62.237065,UnBarred
158.44945,52.371258,UnBarred
158.4502,44.35919952392578,Barred
158.4662,14.496600151062012,Barred
158.5474,7.928400039672852,Barred
158.5501,13.44320011138916,Barred
158.5589,28.817699432373047,Barred
158.56055,2.0798327,UnBarred
158.58209,56.739957,UnBarred
158.6238,59.784817,UnBarred
158.66309,3.5928405,UnBarred
158.69256,3.7369886,UnBarred
158.74305,13.880258,UnBarred
158.78755,64.4507,UnBarred
158.85183,7.5465343,UnBarred
158.86524,64.156051,UnBarred
158.86698,61.653349,UnBarred
158.8836,37.649600982666016,Barred
158.89527,44.315843,UnBarred
158.9114,41.24599838256836,Barred
158.9244,23.32029914855957,Barred
158.95649,63.537151,UnBarred
158.95865,60.619966,UnBarred
159.02341,-0.51885429,UnBarred
159.0351,34.909000396728516,Barred
159.049,23.173500061035156,Barred
159.07241,49.371929,UnBarred
159.1162,44.8827018737793,Barred
159.2317,38.055999755859375,Barred
159.2476,8.461000442504883,Barred
159.38811,5.6286128,UnBarred
159.3919,41.488800048828125,Barred
159.3952,50.01210021972656,Barred
159.40926,10.017204,UnBarred
159.50685,9.5714491,UnBarred
159.5215,1.7451000213623047,Barred
159.67289,1.7245056,UnBarred
159.71838,8.812971,UnBarred
159.77759,5.2097676,UnBarred
159.8018,25.395200729370117,Barred
159.83339,5.1364783,UnBarred
159.83343,11.691158,UnBarred
159.8418,44.90950012207031,Barred
159.8517,37.14680099487305,Barred
159.94937,4.5805296,UnBarred
159.9693,21.844900131225586,Barred
159.9916,31.30929946899414,Barred
160.02423,7.5672958,UnBarred
160.02491,55.944146,UnBarred
160.0572,39.234100341796875,Barred
160.0865,13.470100402832031,Barred
160.1473,46.18989944458008,Barred
160.2834,32.26750183105469,Barred
160.3444,31.78070068359375,Barred
160.39069,6.2576887,UnBarred
160.44832,4.9883864,UnBarred
160.4706,21.252599716186523,Barred
160.49423,58.99083,UnBarred
160.49797,2.6303141,UnBarred
160.5081,39.561100006103516,Barred
160.51075,7.7732851,UnBarred
160.51255,10.11147,UnBarred
160.5435,8.392000198364258,Barred
160.55319,62.983615,UnBarred
160.576,19.11479949951172,Barred
160.58439,58.208038,UnBarred
160.59467,1.1263466,UnBarred
160.6186,55.18220138549805,Barred
160.64272,60.697074,UnBarred
160.686,26.843599319458008,Barred
160.71047,60.329232,UnBarred
160.71416,5.8598887,UnBarred
160.7237,40.13890075683594,Barred
160.72835,49.512323,UnBarred
160.73398,-1.0695353,UnBarred
160.78857,52.556665,UnBarred
160.79222,39.038664,UnBarred
160.8704,31.540000915527344,Barred
160.8958,55.788192,UnBarred
160.91262,4.9704819,UnBarred
160.93824,-0.42325978,UnBarred
160.9616,19.735599517822266,Barred
160.9645,55.761896,UnBarred
160.9977,-0.4690000116825104,Barred
161.00922,4.6630121,UnBarred
161.05865,10.877101,UnBarred
161.06399,60.405844,UnBarred
161.0725,7.9543062,UnBarred
161.1148,58.903168,UnBarred
161.12924,2.3663389,UnBarred
161.182,7.7894249,UnBarred
161.2002,18.072399139404297,Barred
161.2521,59.736431,UnBarred
161.27577,46.275114,UnBarred
161.3033,20.18429946899414,Barred
161.53965,49.543595,UnBarred
161.562,0.050263446,UnBarred
161.5623,21.487899780273438,Barred
161.59863,7.5846193,UnBarred
161.6228,34.568599700927734,Barred
161.65187,52.149583,UnBarred
161.7423,34.20880126953125,Barred
161.81292,38.976278,UnBarred
161.8759,16.428800582885742,Barred
161.92847,43.781309,UnBarred
162.0328,6.30537,UnBarred
162.11397,4.8254863,UnBarred
162.1619,57.92430114746094,Barred
162.20371,66.610135,UnBarred
162.2205,48.054107,UnBarred
162.2451,13.016300201416016,Barred
162.2623,18.38360023498535,Barred
162.2808,18.573299407958984,Barred
162.3208,0.3292999863624573,Barred
162.36826,4.7993908,UnBarred
162.39317,56.684996,UnBarred
162.42203,60.293305,UnBarred
162.42389,56.641292,UnBarred
162.4902,51.86970138549805,Barred
162.653,16.739099502563477,Barred
162.69724,50.169141,UnBarred
162.7398,9.265199661254883,Barred
162.8961,3.6646381,UnBarred
162.91886,3.2195238,UnBarred
162.94304,2.9081982,UnBarred
162.94749,55.38566,UnBarred
162.94971,11.983808,UnBarred
162.95471,3.7794244,UnBarred
163.042,8.701199531555176,Barred
163.1125,45.58039855957031,Barred
163.17381,4.1538713,UnBarred
163.2201,1.8868387,UnBarred
163.267,15.722700119018555,Barred
163.32647,65.702651,UnBarred
163.33649,-0.60638107,UnBarred
163.33926,12.085373,UnBarred
163.34319,11.180673,UnBarred
163.4242,38.770198822021484,Barred
163.4438,46.21889877319336,Barred
163.5074,32.864898681640625,Barred
163.51827,6.7253824,UnBarred
163.537,44.1349983215332,Barred
163.5393,56.821039,UnBarred
163.54198,44.926114,UnBarred
163.6087,0.66373778,UnBarred
163.60889,7.1427228,UnBarred
163.6117,59.036807,UnBarred
163.62268,50.577552,UnBarred
163.637,49.221127,UnBarred
163.63786,50.78007,UnBarred
163.7106,18.321800231933594,Barred
163.80258,5.8625598,UnBarred
163.80892,48.724334,UnBarred
163.9042,21.591100692749023,Barred
163.938,44.179213,UnBarred
164.04008,47.392494,UnBarred
164.15691,3.4031433,UnBarred
164.1921,5.661099910736084,Barred
164.19279,6.8531789,UnBarred
164.194,23.431100845336914,Barred
164.21448,59.535145,UnBarred
164.22135,44.949076,UnBarred
164.2755,37.242698669433594,Barred
164.3231,1.2568999528884888,Barred
164.3299,39.02510070800781,Barred
164.3596,42.92300033569336,Barred
164.3716,37.59859848022461,Barred
164.3747,14.056599617004395,Barred
164.37983,5.6987131,UnBarred
164.37991,6.6604541,UnBarred
164.4614,8.043899536132812,Barred
164.46603,1.6777021,UnBarred
164.4725,17.799999237060547,Barred
164.48136,4.5606243,UnBarred
164.5068,1.6348407,UnBarred
164.50906,8.1617459,UnBarred
164.51701,6.046491,UnBarred
164.5511,7.571700096130371,Barred
164.55157,50.213443,UnBarred
164.56345,1.6159947,UnBarred
164.5716,9.3460598,UnBarred
164.59647,6.7148852,UnBarred
164.63513,67.096261,UnBarred
164.6733,44.077166,UnBarred
164.74715,6.5225179,UnBarred
164.77444,1.1820687,UnBarred
164.7771,39.424400329589844,Barred
164.77942,10.012518,UnBarred
164.7827,45.541900634765625,Barred
164.82438,1.1534874,UnBarred
164.8363,7.771999835968018,Barred
164.84147,56.605307,UnBarred
164.85202,6.9832721,UnBarred
164.86547,9.8357133,UnBarred
164.9179,34.98139953613281,Barred
164.92294,6.2004384,UnBarred
164.94606,5.9619615,UnBarred
164.95847,7.3433185,UnBarred
165.03265,10.256267,UnBarred
165.1153,6.402599811553955,Barred
165.15011,-0.01242447,UnBarred
165.1685,31.8257999420166,Barred
165.1766,55.50859832763672,Barred
165.25212,57.784152,UnBarred
165.37878,3.252342,UnBarred
165.38319,4.3773389,UnBarred
165.3909,38.8036994934082,Barred
165.40837,50.832213,UnBarred
165.44271,10.32994,UnBarred
165.51048,3.5802562,UnBarred
165.53023,1.7634369,UnBarred
165.5523,8.546899795532227,Barred
165.5529,8.405200004577637,Barred
165.56872,44.271695,UnBarred
165.5727,16.64620018005371,Barred
165.6564,58.39120101928711,Barred
165.6895,6.914100170135498,Barred
165.7307,15.67199993133545,Barred
165.7395,7.311600208282471,Barred
165.73978,7.6038636,UnBarred
165.776,55.68330001831055,Barred
165.7901,21.51180076599121,Barred
165.8108,3.7247596,UnBarred
165.86167,66.66972,UnBarred
165.89758,3.3374475,UnBarred
165.9342,14.396599769592285,Barred
165.9414,18.754499435424805,Barred
165.9906,13.98390007019043,Barred
166.05492,1.7908199,UnBarred
166.07502,50.034083,UnBarred
166.0805,46.117401123046875,Barred
166.16228,62.749013,UnBarred
166.1645,50.560298919677734,Barred
166.18947,4.2986748,UnBarred
166.2062,13.514800071716309,Barred
166.2501,24.737600326538086,Barred
166.2839,38.13140106201172,Barred
166.32729,59.761395,UnBarred
166.40821,-0.21745081,UnBarred
166.465,47.97380065917969,Barred
166.4807,60.75740051269531,Barred
166.48693,2.6817965,UnBarred
166.4904,55.16960144042969,Barred
166.4923,11.045900344848633,Barred
166.5081,5.545300006866455,Barred
166.51999,3.3196096,UnBarred
166.5427,42.77980041503906,Barred
166.54324,42.637102,UnBarred
166.5891,50.387999,UnBarred
166.6048,58.320899963378906,Barred
166.61051,2.8654085,UnBarred
166.6277,6.5594000816345215,Barred
166.63619,61.904224,UnBarred
166.6525,2.2806999683380127,Barred
166.6557,46.03879928588867,Barred
166.7235,1.2497999668121338,Barred
166.7504,18.36590003967285,Barred
166.75884,2.6265433,UnBarred
166.77732,57.070564,UnBarred
166.78299,55.193046,UnBarred
166.7864,28.59239959716797,Barred
166.8209,38.381500244140625,Barred
166.85314,2.9047344,UnBarred
166.90574,-0.027225508,UnBarred
166.93106,3.2692685,UnBarred
166.93593,3.4380234,UnBarred
166.9396,45.52640151977539,Barred
166.9547,2.356600046157837,Barred
167.00413,7.4422903,UnBarred
167.0194,26.73390007019043,Barred
167.0259,39.374298095703125,Barred
167.0531,40.32490158081055,Barred
167.07333,53.824198,UnBarred
167.09625,44.150292,UnBarred
167.1336,47.336299896240234,Barred
167.1351,34.59299850463867,Barred
167.14585,51.92473,UnBarred
167.1573,41.61130142211914,Barred
167.1584,1.8765000104904175,Barred
167.16509,0.28432082,UnBarred
167.17086,3.4199093,UnBarred
167.20226,7.0060015,UnBarred
167.22562,5.3833259,UnBarred
167.26198,5.0316366,UnBarred
167.3039,31.54759979248047,Barred
167.3644,15.280200004577637,Barred
167.3994,61.0786018371582,Barred
167.40206,2.4105199,UnBarred
167.41647,5.3502135,UnBarred
167.4424,49.41120147705078,Barred
167.44268,0.81371592,UnBarred
167.44872,56.127367,UnBarred
167.4867,13.458000183105469,Barred
167.5224,23.121200561523438,Barred
167.52332,3.4767127,UnBarred
167.5284,28.343700408935547,Barred
167.55684,48.951405,UnBarred
167.5589,-0.20749999582767487,Barred
167.56748,7.8062804,UnBarred
167.5931,7.661399841308594,Barred
167.5959,20.087400436401367,Barred
167.64767,3.2672904,UnBarred
167.6488,58.7682991027832,Barred
167.6561,28.73270034790039,Barred
167.66192,3.7554482,UnBarred
167.6774,28.45829963684082,Barred
167.67788,10.09404,UnBarred
167.68937,9.7214,UnBarred
167.6926,20.70829963684082,Barred
167.7025,28.358699798583984,Barred
167.70943,7.8502859,UnBarred
167.7191,-1.030500054359436,Barred
167.7271,28.562299728393555,Barred
167.7327,29.327999114990234,Barred
167.73302,4.0418487,UnBarred
167.772,35.24359893798828,Barred
167.779,25.771499633789062,Barred
167.78886,3.9407509,UnBarred
167.80219,3.076231,UnBarred
167.81263,62.14149,UnBarred
167.8602,4.5940335,UnBarred
167.86315,56.506083,UnBarred
167.86964,3.2715185,UnBarred
167.93667,57.03415,UnBarred
167.9614,41.12300109863281,Barred
167.98837,67.737842,UnBarred
168.00785,3.0444641,UnBarred
168.01079,-0.17481672,UnBarred
168.02937,64.870624,UnBarred
168.04433,-0.97923426,UnBarred
168.05399,1.3946577,UnBarred
168.0632,32.09349822998047,Barred
168.0914,54.02730178833008,Barred
168.09885,9.3760739,UnBarred
168.0993,14.214200019836426,Barred
168.14948,4.9729669,UnBarred
168.1626,0.06620000302791595,Barred
168.1714,41.24380111694336,Barred
168.1906,14.606499671936035,Barred
168.214,13.588299751281738,Barred
168.2148,58.33829879760742,Barred
168.23579,55.683411,UnBarred
168.2426,57.96139907836914,Barred
168.32878,59.939447,UnBarred
168.33843,5.0923719,UnBarred
168.36149,51.789842,UnBarred
168.3616,30.60759925842285,Barred
168.3956,60.125108,UnBarred
168.41764,57.171767,UnBarred
168.43073,6.6872581,UnBarred
168.4352,57.15263,UnBarred
168.4514,15.0177001953125,Barred
168.48439,65.17762,UnBarred
168.5072,27.980899810791016,Barred
168.5161,40.32720184326172,Barred
168.5307,22.85540008544922,Barred
168.6283,5.725900173187256,Barred
168.6419,29.54509925842285,Barred
168.6431,40.84939956665039,Barred
168.67013,4.0110607,UnBarred
168.69012,10.224857,UnBarred
168.7345,50.334800720214844,Barred
168.74033,61.153837,UnBarred
168.7572,29.15559959411621,Barred
168.75901,4.085438,UnBarred
168.8375,25.62310028076172,Barred
168.8691,4.348700046539307,Barred
168.9394,42.05390167236328,Barred
168.98769,3.8472542,UnBarred
168.9979,-0.349700003862381,Barred
169.01082,53.823624,UnBarred
169.0149,55.67599868774414,Barred
169.078,64.23709869384766,Barred
169.10371,0.78188274,UnBarred
169.13635,61.764738,UnBarred
169.13764,0.92842943,UnBarred
169.181,44.862098693847656,Barred
169.2284,42.74140167236328,Barred
169.2516,29.140600204467773,Barred
169.27092,52.724999,UnBarred
169.3192,29.470699310302734,Barred
169.33548,2.4471644,UnBarred
169.35544,2.969712,UnBarred
169.38053,53.522452,UnBarred
169.38494,51.431606,UnBarred
169.38839,10.768018,UnBarred
169.39007,50.744971,UnBarred
169.4002,19.829299926757812,Barred
169.41504,3.3142504,UnBarred
169.42308,47.083416,UnBarred
169.4273,27.84440040588379,Barred
169.4326,33.99660110473633,Barred
169.46067,60.746231,UnBarred
169.50315,53.441098,UnBarred
169.51689,62.4539,UnBarred
169.5634,35.015499114990234,Barred
169.58645,53.752714,UnBarred
169.5951,23.5408992767334,Barred
169.6346,53.814535,UnBarred
169.6411,23.713899612426758,Barred
169.64306,56.816151,UnBarred
169.65149,63.280668,UnBarred
169.66515,55.177885,UnBarred
169.67399,1.9299836,UnBarred
169.68583,3.7020559,UnBarred
169.70112,58.609408,UnBarred
169.7485,61.59389877319336,Barred
169.74939,56.821717,UnBarred
169.7634,5.2274472,UnBarred
169.76427,61.561918,UnBarred
169.7648,54.457801818847656,Barred
169.7698,19.766799926757812,Barred
169.78174,58.053975,UnBarred
169.7899,19.38599967956543,Barred
169.8021,8.16409969329834,Barred
169.8166,0.5449000000953674,Barred
169.8444,7.629199981689453,Barred
169.8593,3.2016000747680664,Barred
169.87264,1.6196076,UnBarred
169.875,36.812198638916016,Barred
169.93965,57.84575,UnBarred
169.9689,54.46289825439453,Barred
169.9901,51.70610046386719,Barred
170.0285,34.12779998779297,Barred
170.0576,33.50320053100586,Barred
170.05891,50.025284,UnBarred
170.13822,59.87043,UnBarred
170.1628,52.625062,UnBarred
170.20541,0.39019296,UnBarred
170.3032,4.5586895,UnBarred
170.3127,56.549962,UnBarred
170.3447,33.72719955444336,Barred
170.36228,3.4449243,UnBarred
170.3921,34.19540023803711,Barred
170.40673,2.6940773,UnBarred
170.41676,2.9639747,UnBarred
170.4212,30.199600219726562,Barred
170.4268,3.573499917984009,Barred
170.44345,55.75484,UnBarred
170.44596,4.1196776,UnBarred
170.4811,2.972599983215332,Barred
170.48837,2.7193986,UnBarred
170.5332,-0.48899999260902405,Barred
170.53391,4.6928189,UnBarred
170.56417,67.22186,UnBarred
170.61423,4.2867862,UnBarred
170.63384,-0.84113311,UnBarred
170.65308,55.971358,UnBarred
170.6569,3.11929988861084,Barred
170.6648,14.296600341796875,Barred
170.66774,58.264875,UnBarred
170.6781,29.880399703979492,Barred
170.67828,48.95578,UnBarred
170.70806,51.207745,UnBarred
170.73223,52.640361,UnBarred
170.7408,51.259395,UnBarred
170.74519,56.194912,UnBarred
170.7789,65.25180053710938,Barred
170.78447,51.558336,UnBarred
170.80345,51.185866,UnBarred
170.8067,48.861698150634766,Barred
170.81726,53.787235,UnBarred
170.83436,5.8520147,UnBarred
170.87293,53.677558,UnBarred
170.9251,15.792900085449219,Barred
170.9269,7.5019001960754395,Barred
170.93574,3.0051956,UnBarred
170.97142,53.129412,UnBarred
171.10439,57.300877,UnBarred
171.15442,-0.99188513,UnBarred
171.19258,55.90822,UnBarred
171.2308,3.168600082397461,Barred
171.26036,56.69861,UnBarred
171.3718,57.02050018310547,Barred
171.4166,26.3927001953125,Barred
171.42524,65.910731,UnBarred
171.46894,60.479569,UnBarred
171.48343,61.227491,UnBarred
171.48497,64.331458,UnBarred
171.52992,62.507772,UnBarred
171.5458,44.152801513671875,Barred
171.6056,2.404400110244751,Barred
171.6573,51.57310104370117,Barred
171.76185,57.600183,UnBarred
171.7848,47.854000091552734,Barred
171.79489,42.503931,UnBarred
171.83908,59.171049,UnBarred
171.8871,36.0713005065918,Barred
171.90406,46.045015,UnBarred
171.92675,55.921159,UnBarred
171.94953,61.8036,UnBarred
171.9727,20.556900024414062,Barred
171.9737,1.3524865,UnBarred
171.9885,31.63249969482422,Barred
172.0021,11.158300399780273,Barred
172.01888,41.745925,UnBarred
172.06758,4.3272825,UnBarred
172.1045,51.02840042114258,Barred
172.1337,62.92060089111328,Barred
172.15612,50.827424,UnBarred
172.16102,57.665148,UnBarred
172.17498,54.172258,UnBarred
172.191,58.59349822998047,Barred
172.2233,48.53020095825195,Barred
172.2386,27.028799057006836,Barred
172.28178,2.0155529,UnBarred
172.2962,42.526100158691406,Barred
172.30198,53.73397,UnBarred
172.31837,50.953374,UnBarred
172.32474,-1.7080007,UnBarred
172.34815,51.21005,UnBarred
172.4286,55.380466,UnBarred
172.4321,9.20580005645752,Barred
172.4629,18.718000411987305,Barred
172.48815,52.223708,UnBarred
172.51971,49.86014,UnBarred
172.55789,59.980471,UnBarred
172.5935,16.579599380493164,Barred
172.6618,25.781999588012695,Barred
172.6623,45.18339920043945,Barred
172.66776,55.311608,UnBarred
172.71958,-1.4941528,UnBarred
172.73647,2.287064,UnBarred
172.7524,29.67180061340332,Barred
172.79037,67.236161,UnBarred
172.79545,2.4757594,UnBarred
172.8324,55.06019973754883,Barred
172.83581,55.8452,UnBarred
172.8651,16.560199737548828,Barred
172.876,6.066100120544434,Barred
172.8977,5.192800045013428,Barred
172.9034,49.364200592041016,Barred
172.9455,15.002799987792969,Barred
172.9803,24.19969940185547,Barred
173.0009,53.7140998840332,Barred
173.0118,32.862998962402344,Barred
173.0154,8.425000190734863,Barred
173.01925,53.57599,UnBarred
173.03849,-0.94261696,UnBarred
173.04029,67.101163,UnBarred
173.06051,-1.3030137,UnBarred
173.06125,-1.7384112,UnBarred
173.0885,35.057098388671875,Barred
173.08964,5.1722934,UnBarred
173.1376,20.41710090637207,Barred
173.14505,49.10966,UnBarred
173.1729,5.808300018310547,Barred
173.1803,-2.199700117111206,Barred
173.19193,0.76206015,UnBarred
173.196,7.281599998474121,Barred
173.22029,1.8140044,UnBarred
173.2312,20.09910011291504,Barred
173.23478,50.241849,UnBarred
173.26154,62.746527,UnBarred
173.27411,-1.369534,UnBarred
173.27656,5.9166912,UnBarred
173.2813,11.80720043182373,Barred
173.3139,23.688100814819336,Barred
173.32024,49.284851,UnBarred
173.3621,28.939699172973633,Barred
173.3727,15.214699745178223,Barred
173.38723,62.838068,UnBarred
173.43391,10.088644,UnBarred
173.4643,15.72029972076416,Barred
173.4668,14.03030014038086,Barred
173.4673,26.5221004486084,Barred
173.4831,60.766998291015625,Barred
173.48733,51.249773,UnBarred
173.5003,22.31049919128418,Barred
173.50421,1.3499019,UnBarred
173.5388,-1.5951999425888062,Barred
173.55318,49.791234,UnBarred
173.5836,2.7737998962402344,Barred
173.5894,37.587799072265625,Barred
173.5896,38.87810134887695,Barred
173.5972,-2.5292999744415283,Barred
173.60386,3.2504249,UnBarred
173.6206,55.33610153198242,Barred
173.63,21.60420036315918,Barred
173.669,25.55940055847168,Barred
173.704,11.249899864196777,Barred
173.7181,53.78779983520508,Barred
173.7264,27.417400360107422,Barred
173.7813,29.891000747680664,Barred
173.78592,49.288472,UnBarred
173.787,52.84989929199219,Barred
173.80687,51.161959,UnBarred
173.81514,51.203814,UnBarred
173.8238,50.933799743652344,Barred
173.8258,57.685646,UnBarred
173.8367,22.2268009185791,Barred
173.87236,49.106964,UnBarred
173.9167,55.182798,UnBarred
173.92201,58.323729,UnBarred
173.9322,49.16659927368164,Barred
173.9341,41.83399963378906,Barred
173.9719,55.07749938964844,Barred
174.01464,55.0753,UnBarred
174.01639,55.063844,UnBarred
174.0448,17.143999099731445,Barred
174.1248,44.135398864746094,Barred
174.12969,2.7500604,UnBarred
174.1355,4.1809145,UnBarred
174.1413,48.86410140991211,Barred
174.1666,2.136199951171875,Barred
174.17625,54.846037,UnBarred
174.18118,54.913004,UnBarred
174.23204,55.135769,UnBarred
174.23914,5.4895423,UnBarred
174.2956,27.180099487304688,Barred
174.31773,45.757417,UnBarred
174.3699,42.300201416015625,Barred
174.3737,32.252498626708984,Barred
174.46397,5.50729,UnBarred
174.50537,2.769697,UnBarred
174.5076,18.341299057006836,Barred
174.5193,19.550600051879883,Barred
174.5302,22.941699981689453,Barred
174.54741,55.462064,UnBarred
174.6176,15.091699600219727,Barred
174.66674,55.259644,UnBarred
174.6832,18.225299835205078,Barred
174.6897,7.4217000007629395,Barred
174.7057,57.531898498535156,Barred
174.712,31.9197998046875,Barred
174.7722,55.802398681640625,Barred
174.8149,57.772171,UnBarred
174.84621,66.353983,UnBarred
174.91188,57.486262,UnBarred
174.91441,4.3715009,UnBarred
174.94528,52.43388,UnBarred
174.97712,54.962532,UnBarred
175.00806,61.302363,UnBarred
175.0305,-2.860100030899048,Barred
175.0451,50.298301696777344,Barred
175.0575,55.05569839477539,Barred
175.0778,23.60770034790039,Barred
175.136,47.90129852294922,Barred
175.1495,20.25830078125,Barred
175.1556,23.55430030822754,Barred
175.1889,25.100900650024414,Barred
175.2073,1.7588755,UnBarred
175.2158,54.803199768066406,Barred
175.2228,30.572999954223633,Barred
175.2335,22.969900131225586,Barred
175.2562,5.709400177001953,Barred
175.2815,-2.819700002670288,Barred
175.3364,7.052000045776367,Barred
175.3526,29.291200637817383,Barred
175.40625,47.079858,UnBarred
175.4129,14.124799728393555,Barred
175.43793,53.13497,UnBarred
175.4544,26.840200424194336,Barred
175.4674,2.5819479,UnBarred
175.4686,20.249099731445312,Barred
175.4808,25.625499725341797,Barred
175.4817,13.136899948120117,Barred
175.52685,11.599937,UnBarred
175.5277,11.537802,UnBarred
175.5449,37.81460189819336,Barred
175.5697,26.027799606323242,Barred
175.5703,14.06659984588623,Barred
175.58361,54.791676,UnBarred
175.60204,54.774165,UnBarred
175.60289,8.8380507,UnBarred
175.6097,35.81290054321289,Barred
175.6168,41.20920181274414,Barred
175.6168,55.363399505615234,Barred
175.62171,67.467122,UnBarred
175.639,58.659000396728516,Barred
175.67498,8.8735581,UnBarred
175.69742,58.23642,UnBarred
175.73351,60.260302,UnBarred
175.73417,66.423149,UnBarred
175.7538,21.245500564575195,Barred
175.7548,24.370399475097656,Barred
175.7726,7.136499881744385,Barred
175.7862,-3.6963000297546387,Barred
175.83205,8.9651414,UnBarred
175.8473,7.163000106811523,Barred
175.8695,3.3886763,UnBarred
175.8827,7.408100128173828,Barred
175.9159,18.7406005859375,Barred
175.94331,55.047491,UnBarred
175.9459,1.9119999408721924,Barred
176.0508,28.950700759887695,Barred
176.0602,30.771099090576172,Barred
176.0651,7.108799934387207,Barred
176.09059,-3.1840864,UnBarred
176.1048,7.499899864196777,Barred
176.1193,52.80099868774414,Barred
176.1288,25.77630043029785,Barred
176.1297,53.682765,UnBarred
176.1492,25.505300521850586,Barred
176.1876,11.185099601745605,Barred
176.20496,4.6072554,UnBarred
176.2418,16.58049964904785,Barred
176.24223,65.713498,UnBarred
176.2482,30.857099533081055,Barred
176.264,28.587600708007812,Barred
176.2825,9.26550006866455,Barred
176.3159,64.45359802246094,Barred
176.3561,5.237100124359131,Barred
176.3761,9.729100227355957,Barred
176.38763,55.400075,UnBarred
176.40493,64.511496,UnBarred
176.4948,19.52899932861328,Barred
176.5499,19.8528995513916,Barred
176.6245,19.77440071105957,Barred
176.6445,59.348899841308594,Barred
176.6455,18.951000213623047,Barred
176.6789,15.421600341796875,Barred
176.71997,65.724461,UnBarred
176.72903,54.706876,UnBarred
176.75066,9.4156518,UnBarred
176.7662,25.957599639892578,Barred
176.77389,65.787699,UnBarred
176.83189,56.036452,UnBarred
176.855,52.98099899291992,Barred
176.8615,-2.6164000034332275,Barred
176.86895,50.431384,UnBarred
176.8995,13.797499656677246,Barred
176.8996,54.90769958496094,Barred
176.9004,38.5974006652832,Barred
176.94065,51.084206,UnBarred
177.01379,46.17461,UnBarred
177.05077,52.852094,UnBarred
177.06298,55.616479,UnBarred
177.1238,5.224599838256836,Barred
177.19066,54.519367,UnBarred
177.2061,1.6586999893188477,Barred
177.2293,66.329032,UnBarred
177.2528,3.347899913787842,Barred
177.2599,24.87019920349121,Barred
177.28598,53.648536,UnBarred
177.2953,20.309900283813477,Barred
177.3029,4.339900016784668,Barred
177.35647,52.289417,UnBarred
177.38474,-3.4761819,UnBarred
177.4081,9.174200057983398,Barred
177.41552,-3.5297046,UnBarred
177.4219,15.126399993896484,Barred
177.4299,60.371265,UnBarred
177.4637,5.509300231933594,Barred
177.46952,12.185917,UnBarred
177.47209,5.7007857,UnBarred
177.5284,53.4197998046875,Barred
177.5485,15.812800407409668,Barred
177.6005,54.667606,UnBarred
177.63551,55.057991,UnBarred
177.6385,30.3341007232666,Barred
177.6387,55.489944,UnBarred
177.65142,-1.4095944,UnBarred
177.7195,-2.8046000003814697,Barred
177.71959,53.066663,UnBarred
177.7363,22.509199142456055,Barred
177.7561,21.79560089111328,Barred
177.7973,-3.6695001125335693,Barred
177.8042,43.49449920654297,Barred
177.80611,55.116459,UnBarred
177.8071,5.9773719,UnBarred
177.8136,12.000699996948242,Barred
177.8204,21.313600540161133,Barred
177.8445,53.44419860839844,Barred
177.87723,58.072811,UnBarred
177.8838,43.864200592041016,Barred
177.8844,26.569799423217773,Barred
177.907,7.572800159454346,Barred
177.91898,12.036714,UnBarred
177.9531,54.88560104370117,Barred
177.99122,53.479338,UnBarred
178.00042,46.884142,UnBarred
178.01075,50.278782,UnBarred
178.0482,7.981500148773193,Barred
178.05179,-2.8045668,UnBarred
178.05447,10.363868,UnBarred
178.0559,-2.039599895477295,Barred
178.0782,59.202301025390625,Barred
178.09801,3.9743762,UnBarred
178.1286,8.378100395202637,Barred
178.1439,48.99800109863281,Barred
178.1551,65.44251,UnBarred
178.28699,50.473801,UnBarred
178.29838,53.137215,UnBarred
178.36028,63.605274,UnBarred
178.37084,43.933254,UnBarred
178.41743,53.361753,UnBarred
178.4263,40.174400329589844,Barred
178.44454,52.9037,UnBarred
178.45082,3.4907444,UnBarred
178.4727,55.357398986816406,Barred
178.49457,9.6272117,UnBarred
178.5259,59.28519821166992,Barred
178.5661,22.179500579833984,Barred
178.59796,65.58941,UnBarred
178.59998,43.086061,UnBarred
